frame_name;position;guessed_gender;actor;gender;top;right;bottom;left
MoonriseKingdom-104001.jpeg;[ 38.153793 276.71396   89.970634 331.54767 ];M;Kara_Hayward;F;2130;3530;2870;2780
MoonriseKingdom-104001.jpeg;[384.6813  244.32576 424.9006  292.62885];M;Kara_Hayward;F;2130;3530;2870;2780
MoonriseKingdom-104001.jpeg;[578.8227  222.61917 647.5114  305.3422 ];M;Kara_Hayward;F;2130;3530;2870;2780
MoonriseKingdom-104001.jpeg;[497.61996 193.9867  528.37823 232.06927];M;Kara_Hayward;F;2130;3530;2870;2780
MoonriseKingdom-108751.jpeg;[378.83154 129.07079 587.09174 359.2039 ];M;Jared_Gilman;M;1420;5880;3650;3650
MoonriseKingdom-119001.jpeg;[349.09775 190.50769 454.90274 338.2224 ];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[349.09775 190.50769 454.90274 338.2224 ];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[555.34546   49.542664 671.9882   186.85428 ];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[555.34546   49.542664 671.9882   186.85428 ];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[  7.887595 249.90526   50.496002 299.0259  ];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[  7.887595 249.90526   50.496002 299.0259  ];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[896.202   253.56566 941.7011  305.4318 ];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[896.202   253.56566 941.7011  305.4318 ];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[272.61023 161.54651 320.51782 217.06262];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[272.61023 161.54651 320.51782 217.06262];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[721.10284 165.4264  744.51495 193.95045];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[721.10284 165.4264  744.51495 193.95045];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[846.56836 238.32327 875.3952  274.02884];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[846.56836 238.32327 875.3952  274.02884];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[945.4101  184.93417 971.8282  214.29613];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[945.4101  184.93417 971.8282  214.29613];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[825.8778  302.03778 868.8029  352.91998];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[825.8778  302.03778 868.8029  352.91998];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[822.7914  178.09872 845.60046 208.13205];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[822.7914  178.09872 845.60046 208.13205];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[685.1598  159.83705 711.1605  192.42317];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[685.1598  159.83705 711.1605  192.42317];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[133.40146 177.69757 203.37462 254.21628];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[133.40146 177.69757 203.37462 254.21628];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[713.3396  204.51097 739.4103  236.9621 ];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[713.3396  204.51097 739.4103  236.9621 ];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[825.5208  140.18143 846.4529  170.09274];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[825.5208  140.18143 846.4529  170.09274];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[876.6074  174.97089 899.94354 202.69136];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[876.6074  174.97089 899.94354 202.69136];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[772.1255  166.4466  792.797   189.34236];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[772.1255  166.4466  792.797   189.34236];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[504.15527 168.90434 526.6814  202.40488];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[504.15527 168.90434 526.6814  202.40488];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[ 41.095097 217.60104   65.007355 246.27707 ];M;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[ 41.095097 217.60104   65.007355 246.27707 ];M;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[ 88.78943 235.18312 118.17927 269.67358];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[ 88.78943 235.18312 118.17927 269.67358];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[ 22.469036 190.63385   44.007324 212.57565 ];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[ 22.469036 190.63385   44.007324 212.57565 ];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-119001.jpeg;[ -8.219559 220.89383   19.559347 255.87454 ];F;Frances_McDormand;F;1960;4680;3250;3390
MoonriseKingdom-119001.jpeg;[ -8.219559 220.89383   19.559347 255.87454 ];F;Bill_Murray;M;800;6650;1870;5570
MoonriseKingdom-125251.jpeg;[346.35968   45.775784 434.9176   159.53548 ];M;Frances_McDormand;F;2700;4420;4250;2870
MoonriseKingdom-125251.jpeg;[494.313    49.91135 587.24536 179.34624];M;Frances_McDormand;F;2700;4420;4250;2870
MoonriseKingdom-125251.jpeg;[313.23105 254.40858 424.95737 425.45563];M;Frances_McDormand;F;2700;4420;4250;2870
MoonriseKingdom-125251.jpeg;[456.4479  223.43521 589.53345 399.8969 ];F;Frances_McDormand;F;2700;4420;4250;2870
MoonriseKingdom-129251.jpeg;[384.11624  37.97494 522.1112  213.11502];F;Kara_Hayward;F;640;5280;2190;3730
MoonriseKingdom-26001.jpeg;[ 276.4483  -136.99895  761.6827   505.7075 ];F;Kara_Hayward;F;0;7880;5400;2330
MoonriseKingdom-28501.jpeg;[409.70203 100.309   578.6756  308.1916 ];F;Jared_Gilman;M;1180;5930;3040;4070
MoonriseKingdom-37001.jpeg;[618.0608    51.448402 677.04376  125.71969 ];M;Kara_Hayward;F;590;6670;1220;6050
MoonriseKingdom-37751.jpeg;[432.32834  96.27391 563.88446 260.91092];F;Kara_Hayward;F;1250;5690;2540;4400
MoonriseKingdom-38001.jpeg;[414.9235    55.622833 551.0834   227.7853  ];F;Kara_Hayward;F;640;5620;2190;4080
MoonriseKingdom-41251.jpeg;[443.23846  72.29999 583.4742  260.94568];F;Kara_Hayward;F;980;5800;2530;4250
MoonriseKingdom-42251.jpeg;[301.96997  68.05611 593.5428  479.91806];F;Kara_Hayward;F;1340;6330;4550;3120
MoonriseKingdom-43001.jpeg;[422.05237  81.16817 569.2165  279.10956];F;Kara_Hayward;F;1330;5800;2880;4250
MoonriseKingdom-43251.jpeg;[451.50177 138.54854 504.27664 217.73741];F;Kara_Hayward;F;1490;4940;2110;4320
MoonriseKingdom-43251.jpeg;[245.56602 363.76944 304.0615  430.90213];M;Kara_Hayward;F;1490;4940;2110;4320
MoonriseKingdom-47751.jpeg;[432.36703 202.86809 503.42896 306.73727];F;Frances_McDormand;F;2160;5140;3050;4240
MoonriseKingdom-47751.jpeg;[266.50824   85.910065 373.72534  229.39395 ];F;Frances_McDormand;F;2160;5140;3050;4240
MoonriseKingdom-47751.jpeg;[610.7037  118.5481  667.4247  243.52388];F;Frances_McDormand;F;2160;5140;3050;4240
MoonriseKingdom-52501.jpeg;[640.0258    47.193718 682.57      99.5867  ];M;Kara_Hayward;F;500;6740;940;6310
MoonriseKingdom-52501.jpeg;[481.06696 174.49467 514.6154  213.88246];M;Kara_Hayward;F;500;6740;940;6310
MoonriseKingdom-57251.jpeg;[232.30963 187.32242 412.73816 410.03857];F;Kara_Hayward;F;2220;4070;4070;2210
MoonriseKingdom-57251.jpeg;[626.5369  124.43408 826.1556  352.72943];F;Kara_Hayward;F;2220;4070;4070;2210
MoonriseKingdom-57501.jpeg;[227.972   180.09552 409.03708 409.49167];F;Kara_Hayward;F;2220;4070;4070;2210
MoonriseKingdom-57501.jpeg;[614.58014 126.43267 814.95404 357.80893];F;Kara_Hayward;F;2220;4070;4070;2210
MoonriseKingdom-59751.jpeg;[167.21619  72.06089 261.75912 194.92372];M;Bill_Murray;M;920;2700;1990;1630
MoonriseKingdom-59751.jpeg;[167.21619  72.06089 261.75912 194.92372];M;Frances_McDormand;F;1880;4280;2620;3530
MoonriseKingdom-59751.jpeg;[356.32794 164.18735 428.87506 263.57242];M;Bill_Murray;M;920;2700;1990;1630
MoonriseKingdom-59751.jpeg;[356.32794 164.18735 428.87506 263.57242];M;Frances_McDormand;F;1880;4280;2620;3530
MoonriseKingdom-59751.jpeg;[525.4794   83.83666 605.751   188.1174 ];M;Bill_Murray;M;920;2700;1990;1630
MoonriseKingdom-59751.jpeg;[525.4794   83.83666 605.751   188.1174 ];M;Frances_McDormand;F;1880;4280;2620;3530
MoonriseKingdom-59751.jpeg;[701.7361   74.05425 795.67096 199.24098];M;Bill_Murray;M;920;2700;1990;1630
MoonriseKingdom-59751.jpeg;[701.7361   74.05425 795.67096 199.24098];M;Frances_McDormand;F;1880;4280;2620;3530
MoonriseKingdom-61751.jpeg;[448.19022 138.44829 548.93604 259.636  ];F;Jared_Gilman;M;1520;5450;2590;4380
MoonriseKingdom-62001.jpeg;[386.34546   25.493488 602.6904   302.72516 ];M;Kara_Hayward;F;680;6130;2910;3900
MoonriseKingdom-62751.jpeg;[246.01483 170.621   345.4522  306.13007];F;Kara_Hayward;F;1990;3540;3070;2470
MoonriseKingdom-63751.jpeg;[527.2677  223.75337 564.9692  272.16696];F;Kara_Hayward;F;2340;5610;2700;5250
MoonriseKingdom-63751.jpeg;[478.5636  181.63846 522.9672  226.8115 ];F;Kara_Hayward;F;2340;5610;2700;5250
MoonriseKingdom-65251.jpeg;[ 252.95035 -104.66018  646.2223   430.80154];F;Jared_Gilman;M;0;7070;4510;2450
MoonriseKingdom-65751.jpeg;[ 247.2787  -140.77077  639.18964  357.98514];F;Jared_Gilman;M;0;6320;3760;2470
MoonriseKingdom-66751.jpeg;[489.5425   -31.526077 841.78046  458.73166 ];F;Kara_Hayward;F;330;8030;4180;4180
MoonriseKingdom-6751.jpeg;[420.1796   94.07202 597.38885 318.6068 ];F;Kara_Hayward;F;1390;5930;3250;4070
MoonriseKingdom-73501.jpeg;[615.41736 253.81953 666.13556 320.2029 ];F;Kara_Hayward;F;1980;5570;2600;4940
MoonriseKingdom-73501.jpeg;[615.41736 253.81953 666.13556 320.2029 ];F;Frances_McDormand;F;1460;3450;2210;2700
MoonriseKingdom-73501.jpeg;[751.42633 264.67456 807.4622  327.06055];M;Kara_Hayward;F;1980;5570;2600;4940
MoonriseKingdom-73501.jpeg;[751.42633 264.67456 807.4622  327.06055];M;Frances_McDormand;F;1460;3450;2210;2700
MoonriseKingdom-73501.jpeg;[ 83.65118 268.61182 144.7969  340.72903];M;Kara_Hayward;F;1980;5570;2600;4940
MoonriseKingdom-73501.jpeg;[ 83.65118 268.61182 144.7969  340.72903];M;Frances_McDormand;F;1460;3450;2210;2700
MoonriseKingdom-73501.jpeg;[487.1712 187.5575 545.5029 265.9114];F;Kara_Hayward;F;1980;5570;2600;4940
MoonriseKingdom-73501.jpeg;[487.1712 187.5575 545.5029 265.9114];F;Frances_McDormand;F;1460;3450;2210;2700
MoonriseKingdom-73501.jpeg;[273.48642 143.10046 335.59946 226.4572 ];F;Kara_Hayward;F;1980;5570;2600;4940
MoonriseKingdom-73501.jpeg;[273.48642 143.10046 335.59946 226.4572 ];F;Frances_McDormand;F;1460;3450;2210;2700
MoonriseKingdom-79501.jpeg;[439.62173 232.01138 572.2361  407.7503 ];F;Frances_McDormand;F;1100;8700;2390;7410
MoonriseKingdom-79501.jpeg;[746.48126  90.63653 867.0497  240.71722];M;Frances_McDormand;F;1100;8700;2390;7410
MoonriseKingdom-79751.jpeg;[438.7457  225.71452 570.0821  399.36176];F;Kara_Hayward;F;2530;5800;4080;4250
MoonriseKingdom-79751.jpeg;[438.7457  225.71452 570.0821  399.36176];F;Frances_McDormand;F;960;8700;2250;7410
MoonriseKingdom-79751.jpeg;[757.34033   70.562485 873.89087  224.50804 ];M;Kara_Hayward;F;2530;5800;4080;4250
MoonriseKingdom-79751.jpeg;[757.34033   70.562485 873.89087  224.50804 ];M;Frances_McDormand;F;960;8700;2250;7410
MoonriseKingdom-95751.jpeg;[ 84.14472 264.6822  230.44438 440.03238];F;Kara_Hayward;F;960;5690;2250;4400
MoonriseKingdom-95751.jpeg;[446.5511    77.287476 570.05994  234.38129 ];F;Kara_Hayward;F;960;5690;2250;4400
MyFault-58009.jpeg;[436.43237   54.286324 602.13904  271.84967 ];M;Gabriel_Guevara;M;770;5930;2630;4070
MyFault-6843.jpeg;[186.11331   71.920166 268.5108   178.39383 ];M;Ivan_Sanchez;M;860;2750;1760;1850
MyFault-6843.jpeg;[388.86298 149.69836 456.0502  239.94676];F;Ivan_Sanchez;M;860;2750;1760;1850
MyFault-6843.jpeg;[474.6452   48.29222 505.2384   91.93311];M;Ivan_Sanchez;M;860;2750;1760;1850
MyFault-6843.jpeg;[526.425     42.634087 545.7122    69.295906];F;Ivan_Sanchez;M;860;2750;1760;1850
MyFault-6843.jpeg;[296.1692    51.606228 317.68213   76.44929 ];M;Ivan_Sanchez;M;860;2750;1760;1850
MyFault-74592.jpeg;[264.65582 127.86467 384.51813 282.5367 ];F;Ivan_Sanchez;M;960;5260;2250;3970
MyFault-74592.jpeg;[413.01822   51.152542 547.5268   220.78006 ];M;Ivan_Sanchez;M;960;5260;2250;3970
MyFault-90889.jpeg;[327.46378   91.466324 432.29688  229.15459 ];F;Marta_Hazas;F;760;3050;1660;2150
MyFault-90889.jpeg;[207.87627  57.61854 295.07187 169.47891];F;Marta_Hazas;F;760;3050;1660;2150
MyFault-91337.jpeg;[433.05124  51.07337 555.2092  209.82353];F;Marta_Hazas;F;820;5540;2110;4250
MyFault-91337.jpeg;[ 78.339615 122.65869  245.82675  306.27228 ];F;Marta_Hazas;F;820;5540;2110;4250
PeopleWeMeetonVacation-10777.jpeg;[353.69278  91.16111 452.0207  218.28311];M;Tom_Blyth;M;920;4380;1990;3300
PeopleWeMeetonVacation-12036.jpeg;[217.92249   93.488014 340.22046  244.86665 ];M;Tom_Blyth;M;1100;3390;2390;2100
PeopleWeMeetonVacation-12109.jpeg;[452.85394  93.86404 526.0491  189.08795];M;Tom_Blyth;M;1050;5270;1790;4530
PeopleWeMeetonVacation-12109.jpeg;[ 87.32352 132.21912 160.3168  230.71783];F;Tom_Blyth;M;1050;5270;1790;4530
PeopleWeMeetonVacation-151233.jpeg;[320.59344  79.05173 407.4433  198.94116];M;Tom_Blyth;M;1060;3940;1960;3050
PeopleWeMeetonVacation-152556.jpeg;[304.64066  79.7058  426.4097  221.80603];M;Tom_Blyth;M;820;4110;2110;2820
PeopleWeMeetonVacation-46527.jpeg;[227.25145 115.85818 308.27658 208.5827 ];M;Tom_Blyth;M;1160;3150;2060;2250
PeopleWeMeetonVacation-46527.jpeg;[323.23932 184.24005 344.48547 212.6811 ];F;Tom_Blyth;M;1160;3150;2060;2250
PitchPerfect-10620.jpeg;[ 91.69465  64.08566 162.42378 167.55943];F;Rebel_Wilson;F;670;3540;1960;2250
PitchPerfect-10620.jpeg;[234.27039   39.992374 340.8235   188.76146 ];F;Rebel_Wilson;F;670;3540;1960;2250
PitchPerfect-109498.jpeg;[105.501945  68.75973  213.16042  214.94662 ];F;Brittany_Snow;F;820;2250;2110;960
PitchPerfect-109498.jpeg;[265.33945   61.011204 358.60214  181.39577 ];F;Brittany_Snow;F;820;2250;2110;960
PitchPerfect-113331.jpeg;[355.8988   35.14174 514.28815 253.85782];F;Brittany_Snow;F;810;4940;2360;3390
PitchPerfect-11616.jpeg;[147.11507  52.77158 208.61012 134.82692];F;Anna_Kendrick;F;1150;4940;1770;4320
PitchPerfect-11616.jpeg;[ 18.952717  76.16398   74.41882  144.98688 ];F;Anna_Kendrick;F;1150;4940;1770;4320
PitchPerfect-11616.jpeg;[319.09802   22.348082 366.15704   89.48937 ];F;Anna_Kendrick;F;1150;4940;1770;4320
PitchPerfect-11616.jpeg;[429.87155 103.79595 492.35736 176.34982];F;Anna_Kendrick;F;1150;4940;1770;4320
PitchPerfect-11616.jpeg;[620.8596   93.4945  666.55164 157.73961];F;Anna_Kendrick;F;1150;4940;1770;4320
PitchPerfect-117301.jpeg;[384.75104  61.15761 466.5042  171.64388];F;Anna_Kendrick;F;760;4740;1660;3840
PitchPerfect-120186.jpeg;[395.08655  63.98621 475.41782 184.01205];F;Anna_Kendrick;F;860;4840;1760;3940
PitchPerfect-120526.jpeg;[207.98111  52.21561 285.66156 148.20044];F;Rebel_Wilson;F;720;2870;1460;2120
PitchPerfect-121054.jpeg;[186.67325   46.622646 235.46817  110.990585];F;Brittany_Snow;F;550;2390;1070;1870
PitchPerfect-121054.jpeg;[397.55917   26.915161 444.35703   93.478096];F;Brittany_Snow;F;550;2390;1070;1870
PitchPerfect-121822.jpeg;[267.05084   45.838448 413.7034   256.59576 ];F;Brittany_Snow;F;980;4250;2530;2700
PitchPerfect-121901.jpeg;[188.89073  42.32417 267.77838 138.76744];F;Rebel_Wilson;F;630;2700;1380;1960
PitchPerfect-122914.jpeg;[348.48398   47.015396 396.74905  113.03569 ];F;Rebel_Wilson;F;530;4050;1150;3420
PitchPerfect-122914.jpeg;[348.48398   47.015396 396.74905  113.03569 ];F;Anna_Kendrick;F;2340;2010;2700;1650
PitchPerfect-122914.jpeg;[161.61923 226.419   200.27069 276.86313];F;Rebel_Wilson;F;530;4050;1150;3420
PitchPerfect-122914.jpeg;[161.61923 226.419   200.27069 276.86313];F;Anna_Kendrick;F;2340;2010;2700;1650
PitchPerfect-123064.jpeg;[397.85663   37.128807 457.2109   119.5623  ];F;Anna_Kendrick;F;2450;2100;2970;1580
PitchPerfect-123064.jpeg;[163.60622 242.27092 203.69604 297.36697];M;Anna_Kendrick;F;2450;2100;2970;1580
PitchPerfect-123567.jpeg;[237.595     46.376602 380.94824  247.9636  ];F;Brittany_Snow;F;810;3900;2360;2360
PitchPerfect-128377.jpeg;[307.9988    74.642586 396.65717  188.83887 ];M;Rebel_Wilson;F;960;3780;1710;3030
PitchPerfect-130322.jpeg;[172.93654   61.140884 335.97632  260.54144 ];F;Anna_Kendrick;F;770;3660;2630;1800
PitchPerfect-130687.jpeg;[448.65875 124.99107 526.30054 226.78542];F;Anna_Kendrick;F;1460;5360;2210;4610
PitchPerfect-130687.jpeg;[178.20819   51.569714 261.65588  163.63063 ];F;Anna_Kendrick;F;1460;5360;2210;4610
PitchPerfect-131186.jpeg;[455.88013 128.50775 530.04443 232.20381];F;Anna_Kendrick;F;1460;5440;2360;4540
PitchPerfect-131186.jpeg;[173.4083   37.16165 255.97487 153.0791 ];F;Anna_Kendrick;F;1460;5440;2360;4540
PitchPerfect-144526.jpeg;[247.9566    67.495834 293.637    130.84488 ];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[ 85.92578   53.375507 133.74556  113.59079 ];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[311.93594  66.6679  359.38144 123.96743];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[148.70787   43.68737  187.04367   94.139015];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[ 12.393167  47.66411   54.321045 102.913956];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[429.56018   60.912876 472.22607  113.476006];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[255.30777   18.336641 295.0805    66.9719  ];M;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[594.91907  86.4748  630.9034  131.49664];M;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-144526.jpeg;[504.9744    91.512726 536.95184  133.38078 ];F;Anna_Kendrick;F;780;2960;1300;2450
PitchPerfect-15058.jpeg;[146.98827   64.841675 198.07193  131.49507 ];F;Anna_Kendrick;F;730;2040;1350;1420
PitchPerfect-15058.jpeg;[ 67.74032  25.85781 106.91512  77.69135];F;Anna_Kendrick;F;730;2040;1350;1420
PitchPerfect-15058.jpeg;[268.48523  73.63575 302.31924 122.85189];F;Anna_Kendrick;F;730;2040;1350;1420
PitchPerfect-15058.jpeg;[406.738     53.069283 456.4337   118.246346];F;Anna_Kendrick;F;730;2040;1350;1420
PitchPerfect-15058.jpeg;[528.178    41.38302 567.4182   95.14871];F;Anna_Kendrick;F;730;2040;1350;1420
PitchPerfect-157390.jpeg;[242.24884   69.304794 306.4338   151.7514  ];F;Brittany_Snow;F;560;4540;1460;3640
PitchPerfect-157390.jpeg;[374.80292   34.750366 461.73474  153.6078  ];F;Brittany_Snow;F;560;4540;1460;3640
PitchPerfect-158236.jpeg;[299.25772   62.074123 344.517    118.44132 ];F;Anna_Kendrick;F;650;4910;1080;4480
PitchPerfect-158236.jpeg;[371.05466  92.58023 413.8644  151.34854];F;Anna_Kendrick;F;650;4910;1080;4480
PitchPerfect-158236.jpeg;[454.99158   55.278137 494.81055  111.27464 ];F;Anna_Kendrick;F;650;4910;1080;4480
PitchPerfect-158236.jpeg;[374.4033    42.206512 417.52524   92.12442 ];F;Anna_Kendrick;F;650;4910;1080;4480
PitchPerfect-27426.jpeg;[182.7864    55.030373 257.87833  150.56662 ];F;Anna_Kendrick;F;720;2540;1460;1790
PitchPerfect-28464.jpeg;[197.35892  34.23983 269.58786 127.97295];F;Anna_Kendrick;F;470;2780;1210;2040
PitchPerfect-28654.jpeg;[269.15408   53.653763 341.9049   143.95024 ];F;Anna_Kendrick;F;560;3440;1460;2550
PitchPerfect-31770.jpeg;[112.643906  59.7539   174.7547   147.1939  ];F;Brittany_Snow;F;880;4190;1630;3450
PitchPerfect-31770.jpeg;[340.36627   66.916275 416.59552  168.97939 ];F;Brittany_Snow;F;880;4190;1630;3450
PitchPerfect-31770.jpeg;[400.2371    15.543309 441.37845   70.61182 ];F;Brittany_Snow;F;880;4190;1630;3450
PitchPerfect-31770.jpeg;[518.49146   37.845146 568.98      92.96675 ];M;Brittany_Snow;F;880;4190;1630;3450
PitchPerfect-33133.jpeg;[231.38525  26.03316 394.38037 241.72835];F;Brittany_Snow;F;570;4070;2420;2210
PitchPerfect-33329.jpeg;[300.4978   60.587   433.41434 248.06303];F;Brittany_Snow;F;960;4400;2250;3110
PitchPerfect-34460.jpeg;[174.39185  55.57046 258.03336 179.74335];F;Rebel_Wilson;F;760;5240;1660;4340
PitchPerfect-34460.jpeg;[429.98462   58.712345 514.5071   160.86462 ];F;Rebel_Wilson;F;760;5240;1660;4340
PitchPerfect-35890.jpeg;[240.20848  63.70689 340.2636  207.43697];F;Brittany_Snow;F;920;3540;1990;2470
PitchPerfect-35890.jpeg;[ 15.876649  88.54464   92.82371  208.28795 ];F;Brittany_Snow;F;920;3540;1990;2470
PitchPerfect-37390.jpeg;[362.39474  69.58787 451.9121  203.0606 ];F;Anna_Kendrick;F;800;4500;1870;3420
PitchPerfect-38578.jpeg;[260.63632   55.805737 318.04834  123.40491 ];M;Rebel_Wilson;F;590;3150;1220;2520
PitchPerfect-38578.jpeg;[402.2383    24.133532 444.09555  112.23793 ];M;Rebel_Wilson;F;590;3150;1220;2520
PitchPerfect-45505.jpeg;[407.02274  59.01245 476.17322 152.51517];F;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[270.33154   61.255287 318.06906  126.91203 ];F;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[172.97011   42.676174 241.03392  145.34518 ];F;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[602.8231   34.83884 666.34625 110.01795];M;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[ 67.449814 -34.20354  131.80643   49.05896 ];F;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[397.10312     3.8330362 446.2031     68.83037  ];F;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45505.jpeg;[325.7649    15.27452  352.3392    58.188057];M;Brittany_Snow;F;630;2450;1380;1710
PitchPerfect-45918.jpeg;[360.7928   78.72772 462.85046 221.99901];F;Anna_Kendrick;F;820;4540;2110;3250
PitchPerfect-45918.jpeg;[580.6045   61.0896  638.04    150.91463];F;Anna_Kendrick;F;820;4540;2110;3250
PitchPerfect-45918.jpeg;[454.6575    -8.479525 523.03235   72.49053 ];F;Anna_Kendrick;F;820;4540;2110;3250
PitchPerfect-46395.jpeg;[182.42702   41.932186 281.89023  191.24792 ];F;Anna_Kendrick;F;920;5570;1990;4500
PitchPerfect-46395.jpeg;[347.25006    7.989461 409.6551    90.130165];F;Anna_Kendrick;F;920;5570;1990;4500
PitchPerfect-46395.jpeg;[467.58432  81.18299 556.816   198.11137];F;Anna_Kendrick;F;920;5570;1990;4500
PitchPerfect-46395.jpeg;[562.1819    33.8523   634.3805   124.933075];M;Anna_Kendrick;F;920;5570;1990;4500
PitchPerfect-46395.jpeg;[-18.925623 -15.218866  52.61985   86.27839 ];F;Anna_Kendrick;F;920;5570;1990;4500
