frame_name;position;guessed_gender;actor;gender;top;right;bottom;left;position_list;pos0
Ted-98501.jpeg;[718.4671  157.14488 823.50757 303.47882];F;Amanda_Seyfried;F;1820;8410;3110;7120;[718.4671, 157.14488, 823.50757, 303.47882];718.4671
TheDescendants-100501.jpeg;[313.57712  33.96474 425.39395 188.54526];M;Nick_Krause;M;530;4400;1820;3110;[313.57712, 33.96474, 425.39395, 188.54526];313.57712
TheDescendants-100751.jpeg;[290.5793    41.696415 402.19342  192.31934 ];M;Nick_Krause;M;670;4110;1960;2820;[290.5793, 41.696415, 402.19342, 192.31934];290.5793
TheDescendants-101501.jpeg;[254.85403  69.51447 411.27972 285.11655];M;Nick_Krause;M;980;4280;2840;2420;[254.85403, 69.51447, 411.27972, 285.11655];254.85403
TheDescendants-102001.jpeg;[325.64062   20.036379 400.01102  122.287994];M;George_Clooney;M;260;4040;1160;3150;[325.64062, 20.036379, 400.01102, 122.287994];325.64062
TheDescendants-105501.jpeg;[437.8673   41.67827 648.33636 347.7536 ];M;George_Clooney;M;930;6370;3160;4140;[437.8673, 41.67827, 648.33636, 347.7536];437.8673
TheDescendants-106251.jpeg;[437.83316 153.7392  497.7152  234.9343 ];M;Nick_Krause;M;1700;4920;2220;4400;[437.83316, 153.7392, 497.7152, 234.9343];437.83316
TheDescendants-107501.jpeg;[525.2173   48.16353 617.3738  166.63405];M;Judy_Greer;F;720;5850;1460;5110;[525.2173, 48.16353, 617.3738, 166.63405];525.2173
TheDescendants-10751.jpeg;[320.55048   44.914207 426.485    188.4353  ];M;George_Clooney;M;680;4260;1750;3180;[320.55048, 44.914207, 426.485, 188.4353];320.55048
TheDescendants-108751.jpeg;[238.21219  47.4165  354.4327  205.23279];M;George_Clooney;M;670;3680;1960;2390;[238.21219, 47.4165, 354.4327, 205.23279];238.21219
TheDescendants-11001.jpeg;[347.88348   40.412895 452.609    180.94818 ];M;George_Clooney;M;680;4500;1750;3420;[347.88348, 40.412895, 452.609, 180.94818];347.88348
TheDescendants-11251.jpeg;[302.1384    49.404747 408.40387  193.65048 ];M;George_Clooney;M;680;4020;1750;2940;[302.1384, 49.404747, 408.40387, 193.65048];302.1384
TheDescendants-114001.jpeg;[265.73877   -3.172447 543.298    359.1349  ];M;George_Clooney;M;630;5980;3600;2770;[265.73877, -3.172447, 543.298, 359.1349];265.73877
TheDescendants-115251.jpeg;[209.05782  -44.452297 502.5463   329.80936 ];M;George_Clooney;M;230;5270;2900;2600;[209.05782, -44.452297, 502.5463, 329.80936];209.05782
TheDescendants-116001.jpeg;[405.36343   41.165558 561.68243  274.24362 ];M;George_Clooney;M;570;5930;2420;4070;[405.36343, 41.165558, 561.68243, 274.24362];405.36343
TheDescendants-117751.jpeg;[486.66586 120.31915 550.33716 225.92738];F;George_Clooney;M;760;3440;1660;2550;[486.66586, 120.31915, 550.33716, 225.92738];486.66586
TheDescendants-121001.jpeg;[515.21564   32.754025 646.87524  212.07841 ];M;Shailene_Woodley;F;1820;2680;3110;1390;[515.21564, 32.754025, 646.87524, 212.07841];515.21564
TheDescendants-121251.jpeg;[524.29254   27.491863 649.8313   199.58289 ];M;George_Clooney;M;470;6660;2020;5110;[524.29254, 27.491863, 649.8313, 199.58289];524.29254
TheDescendants-121501.jpeg;[558.5406   26.13458 683.7399  199.30664];M;George_Clooney;M;530;6830;1820;5540;[558.5406, 26.13458, 683.7399, 199.30664];558.5406
TheDescendants-121751.jpeg;[548.20935   29.599482 675.0913   209.14998 ];M;Shailene_Woodley;F;1390;2680;2680;1390;[548.20935, 29.599482, 675.0913, 209.14998];548.20935
TheDescendants-122251.jpeg;[447.14236   33.890434 533.4008   162.11674 ];M;Judy_Greer;F;1520;4260;2590;3180;[447.14236, 33.890434, 533.4008, 162.11674];447.14236
TheDescendants-123001.jpeg;[465.2831   43.52581 555.7635  170.40645];M;Judy_Greer;F;1750;4260;2830;3180;[465.2831, 43.52581, 555.7635, 170.40645];465.2831
TheDescendants-123251.jpeg;[485.0426    34.040287 577.8762   162.43315 ];M;Judy_Greer;F;1660;4340;2550;3440;[485.0426, 34.040287, 577.8762, 162.43315];485.0426
TheDescendants-124251.jpeg;[545.2773  129.72958 604.62006 197.79887];M;George_Clooney;M;900;2620;1410;2100;[545.2773, 129.72958, 604.62006, 197.79887];545.2773
TheDescendants-125501.jpeg;[551.9335    48.719967 670.9037   210.13145 ];M;George_Clooney;M;820;6690;2110;5400;[551.9335, 48.719967, 670.9037, 210.13145];551.9335
TheDescendants-126001.jpeg;[544.5917   39.43304 668.9402  213.22217];M;George_Clooney;M;670;6690;1960;5400;[544.5917, 39.43304, 668.9402, 213.22217];544.5917
TheDescendants-127751.jpeg;[425.13568   33.199497 613.90125  309.50458 ];M;George_Clooney;M;930;6130;3160;3900;[425.13568, 33.199497, 613.90125, 309.50458];425.13568
TheDescendants-128501.jpeg;[417.8988    13.070324 628.57263  313.48187 ];F;Judy_Greer;F;680;6620;2910;4390;[417.8988, 13.070324, 628.57263, 313.48187];417.8988
TheDescendants-129001.jpeg;[533.72986  49.31851 702.73834 259.84933];M;George_Clooney;M;570;6750;2420;4890;[533.72986, 49.31851, 702.73834, 259.84933];533.72986
TheDescendants-135001.jpeg;[556.5127   52.19798 664.5273  281.48123];M;George_Clooney;M;980;4420;2530;2870;[556.5127, 52.19798, 664.5273, 281.48123];556.5127
TheDescendants-135751.jpeg;[593.5317     -5.5538883 794.3703    282.1452   ];M;George_Clooney;M;810;4080;2360;2530;[593.5317, -5.5538883, 794.3703, 282.1452];593.5317
TheDescendants-137001.jpeg;[632.2758  104.62291 751.77277 242.70052];M;George_Clooney;M;300;2870;1840;1320;[632.2758, 104.62291, 751.77277, 242.70052];632.2758
TheDescendants-142001.jpeg;[547.35956   56.049927 655.0877   196.62943 ];M;George_Clooney;M;670;6690;1960;5400;[547.35956, 56.049927, 655.0877, 196.62943];547.35956
TheDescendants-142501.jpeg;[572.5067    92.920715 667.5352   206.92871 ];M;George_Clooney;M;1300;6430;2040;5690;[572.5067, 92.920715, 667.5352, 206.92871];572.5067
TheDescendants-146001.jpeg;[477.35004   58.355267 586.9474   214.0714  ];M;George_Clooney;M;920;5810;1990;4740;[477.35004, 58.355267, 586.9474, 214.0714];477.35004
TheDescendants-147001.jpeg;[576.5811    28.847574 604.7249    64.389206];M;George_Clooney;M;300;6050;660;5690;[576.5811, 28.847574, 604.7249, 64.389206];576.5811
TheDescendants-148751.jpeg;[303.16052  25.50072 425.6759  204.17726];F;Judy_Greer;F;670;4400;1960;3110;[303.16052, 25.50072, 425.6759, 204.17726];303.16052
TheDescendants-149001.jpeg;[263.4691   40.74029 353.6662  160.7985 ];F;Judy_Greer;F;660;3540;1560;2650;[263.4691, 40.74029, 353.6662, 160.7985];263.4691
TheDescendants-149251.jpeg;[287.84366  42.88703 391.34137 189.28818];M;George_Clooney;M;530;4110;1820;2820;[287.84366, 42.88703, 391.34137, 189.28818];287.84366
TheDescendants-151001.jpeg;[290.1573    47.433407 391.33188  189.42905 ];F;Judy_Greer;F;800;4020;1870;2940;[290.1573, 47.433407, 391.33188, 189.42905];290.1573
TheDescendants-151251.jpeg;[498.77023   36.421955 617.5871   201.5187  ];M;George_Clooney;M;670;6120;1960;4830;[498.77023, 36.421955, 617.5871, 201.5187];498.77023
TheDescendants-151501.jpeg;[492.8048    42.640305 612.25134  211.38277 ];M;George_Clooney;M;670;6120;1960;4830;[492.8048, 42.640305, 612.25134, 211.38277];492.8048
TheDescendants-151751.jpeg;[260.71527  34.76574 358.56567 176.99901];F;Judy_Greer;F;680;3660;1750;2590;[260.71527, 34.76574, 358.56567, 176.99901];260.71527
TheDescendants-152001.jpeg;[484.34836  42.30187 624.6099  239.43028];M;George_Clooney;M;810;6140;2360;4590;[484.34836, 42.30187, 624.6099, 239.43028];484.34836
TheDescendants-152251.jpeg;[286.9876   37.42374 408.3836  213.37434];F;Judy_Greer;F;670;4250;1960;2960;[286.9876, 37.42374, 408.3836, 213.37434];286.9876
TheDescendants-152751.jpeg;[235.15164   31.761831 332.20956  166.97675 ];M;George_Clooney;M;390;3540;1680;2250;[235.15164, 31.761831, 332.20956, 166.97675];235.15164
TheDescendants-153001.jpeg;[291.82263   43.428925 420.9492   234.45956 ];F;Judy_Greer;F;810;4420;2360;2870;[291.82263, 43.428925, 420.9492, 234.45956];291.82263
TheDescendants-153251.jpeg;[300.00073  42.29669 425.60883 239.79425];F;Judy_Greer;F;810;4420;2360;2870;[300.00073, 42.29669, 425.60883, 239.79425];300.00073
TheDescendants-153501.jpeg;[281.0364   48.02851 409.22046 242.60796];F;Judy_Greer;F;810;4250;2360;2700;[281.0364, 48.02851, 409.22046, 242.60796];281.0364
TheDescendants-153751.jpeg;[269.24808  38.78048 382.67477 204.60121];M;George_Clooney;M;670;3970;1960;2680;[269.24808, 38.78048, 382.67477, 204.60121];269.24808
TheDescendants-154251.jpeg;[209.88348  61.51331 376.99643 301.9806 ];M;George_Clooney;M;980;4070;2840;2210;[209.88348, 61.51331, 376.99643, 301.9806];209.88348
TheDescendants-154501.jpeg;[313.62024   51.261818 488.28278  288.18964 ];M;George_Clooney;M;770;5100;2630;3240;[313.62024, 51.261818, 488.28278, 288.18964];313.62024
TheDescendants-15501.jpeg;[241.8794  -67.56489 541.2171  337.15738];M;George_Clooney;M;270;5620;3480;2410;[241.8794, -67.56489, 541.2171, 337.15738];241.8794
TheDescendants-155251.jpeg;[285.81445  55.62632 369.27222 165.39005];M;George_Clooney;M;660;3740;1560;2850;[285.81445, 55.62632, 369.27222, 165.39005];285.81445
TheDescendants-155501.jpeg;[282.91418  60.90986 463.53082 279.4584 ];M;George_Clooney;M;980;4480;2840;2620;[282.91418, 60.90986, 463.53082, 279.4584];282.91418
TheDescendants-15751.jpeg;[472.4268   109.540276 490.27325  131.50748 ];M;George_Clooney;M;550;4440;1300;3700;[472.4268, 109.540276, 490.27325, 131.50748];472.4268
TheDescendants-160001.jpeg;[255.8597   43.21112 394.8847  242.66545];M;George_Clooney;M;570;4280;2420;2420;[255.8597, 43.21112, 394.8847, 242.66545];255.8597
TheDescendants-161251.jpeg;[253.12129   47.405655 417.1245   281.2888  ];M;George_Clooney;M;1160;4080;2700;2530;[253.12129, 47.405655, 417.1245, 281.2888];253.12129
TheDescendants-162751.jpeg;[659.0314  167.43922 695.53564 213.06767];F;George_Clooney;M;1080;3860;1510;3430;[659.0314, 167.43922, 695.53564, 213.06767];659.0314
TheDescendants-163251.jpeg;[649.99414 178.45279 685.41876 226.21407];F;George_Clooney;M;1220;4050;1660;3620;[649.99414, 178.45279, 685.41876, 226.21407];649.99414
TheDescendants-163501.jpeg;[653.22296 174.5379  689.504   224.93755];F;George_Clooney;M;1370;4000;1800;3570;[653.22296, 174.5379, 689.504, 224.93755];653.22296
TheDescendants-163751.jpeg;[657.1641  174.25069 694.3896  223.55318];F;George_Clooney;M;1270;4390;1700;3950;[657.1641, 174.25069, 694.3896, 223.55318];657.1641
TheDescendants-164251.jpeg;[651.1058  175.64554 687.68146 223.71173];F;George_Clooney;M;1320;4480;1750;4050;[651.1058, 175.64554, 687.68146, 223.71173];651.1058
TheDescendants-164751.jpeg;[651.65533 175.1688  687.2543  224.36205];F;George_Clooney;M;1270;4430;1700;4000;[651.65533, 175.1688, 687.2543, 224.36205];651.65533
TheDescendants-165001.jpeg;[650.5093  176.12192 686.158   225.25107];F;George_Clooney;M;1320;4480;1750;4050;[650.5093, 176.12192, 686.158, 225.25107];650.5093
TheDescendants-17251.jpeg;[263.9387    21.803196 476.68317  336.8199  ];M;George_Clooney;M;930;4890;3160;2660;[263.9387, 21.803196, 476.68317, 336.8199];263.9387
TheDescendants-17751.jpeg;[269.68628   28.338337 482.3213   340.71045 ];M;George_Clooney;M;820;5270;3500;2600;[269.68628, 28.338337, 482.3213, 340.71045];269.68628
TheDescendants-18251.jpeg;[259.63895  -44.016335 521.78577  332.17386 ];M;George_Clooney;M;520;5270;3200;2600;[259.63895, -44.016335, 521.78577, 332.17386];259.63895
TheDescendants-19001.jpeg;[278.29056  47.25539 470.87115 316.42224];M;George_Clooney;M;930;4890;3160;2660;[278.29056, 47.25539, 470.87115, 316.42224];278.29056
TheDescendants-19251.jpeg;[273.16635    6.785483 481.63623  313.33813 ];M;George_Clooney;M;680;4890;2910;2660;[273.16635, 6.785483, 481.63623, 313.33813];273.16635
TheDescendants-21001.jpeg;[521.14856   37.365253 586.0488   126.06824 ];M;George_Clooney;M;550;5850;1300;5110;[521.14856, 37.365253, 586.0488, 126.06824];521.14856
TheDescendants-21501.jpeg;[405.60303   57.411507 553.6799   267.78455 ];M;George_Clooney;M;770;5510;2630;3660;[405.60303, 57.411507, 553.6799, 267.78455];405.60303
TheDescendants-22251.jpeg;[390.36917   48.353836 560.6273   287.0281  ];M;George_Clooney;M;980;5720;2840;3860;[390.36917, 48.353836, 560.6273, 287.0281];390.36917
TheDescendants-23251.jpeg;[477.96188  74.64438 658.30756 310.39612];M;George_Clooney;M;1180;6550;3040;4690;[477.96188, 74.64438, 658.30756, 310.39612];477.96188
TheDescendants-24001.jpeg;[465.47977  69.48253 607.9387  271.46982];M;George_Clooney;M;980;6130;2840;4280;[465.47977, 69.48253, 607.9387, 271.46982];465.47977
TheDescendants-24251.jpeg;[693.4286    10.887783 708.3986    28.058603];F;George_Clooney;M;800;6410;1870;5330;[693.4286, 10.887783, 708.3986, 28.058603];693.4286
TheDescendants-30251.jpeg;[607.5896  105.68939 644.0169  152.77348];F;George_Clooney;M;390;4460;1010;3840;[607.5896, 105.68939, 644.0169, 152.77348];607.5896
TheDescendants-30501.jpeg;[745.19617 202.26483 806.73456 287.6433 ];F;George_Clooney;M;1180;4480;3040;2620;[745.19617, 202.26483, 806.73456, 287.6433];745.19617
TheDescendants-34251.jpeg;[403.60193   26.339794 502.21655  157.24307 ];M;George_Clooney;M;440;4970;1520;3900;[403.60193, 26.339794, 502.21655, 157.24307];403.60193
TheDescendants-38251.jpeg;[477.62598 149.81915 647.73834 365.5731 ];F;Shailene_Woodley;F;2010;6550;3600;4690;[477.62598, 149.81915, 647.73834, 365.5731];477.62598
TheDescendants-39001.jpeg;[318.63596  35.48259 409.25397 164.98975];M;George_Clooney;M;560;4260;1630;3180;[318.63596, 35.48259, 409.25397, 164.98975];318.63596
TheDescendants-39751.jpeg;[515.07874  37.49417 605.14795 161.44972];M;George_Clooney;M;660;5930;1560;5040;[515.07874, 37.49417, 605.14795, 161.44972];515.07874
TheDescendants-40501.jpeg;[531.2835    44.103123 622.0708   167.63348 ];M;George_Clooney;M;680;6290;1750;5210;[531.2835, 44.103123, 622.0708, 167.63348];531.2835
TheDescendants-40751.jpeg;[499.938    74.14704 633.95123 264.11594];M;George_Clooney;M;1160;6310;2700;4760;[499.938, 74.14704, 633.95123, 264.11594];499.938
TheDescendants-41001.jpeg;[532.72864   33.024254 620.6753   159.84227 ];M;George_Clooney;M;660;6130;1560;5240;[532.72864, 33.024254, 620.6753, 159.84227];532.72864
TheDescendants-41251.jpeg;[531.1458    42.554253 618.4753   163.39287 ];M;George_Clooney;M;660;6130;1560;5240;[531.1458, 42.554253, 618.4753, 163.39287];531.1458
TheDescendants-41501.jpeg;[532.8745    45.867077 624.3502   169.64561 ];M;George_Clooney;M;680;6170;1750;5090;[532.8745, 45.867077, 624.3502, 169.64561];532.8745
TheDescendants-42751.jpeg;[503.8844   35.71313 604.48975 176.69312];M;George_Clooney;M;560;6050;1630;4970;[503.8844, 35.71313, 604.48975, 176.69312];503.8844
TheDescendants-44001.jpeg;[400.28064   39.067654 547.4416   249.58177 ];M;George_Clooney;M;570;5720;2420;3860;[400.28064, 39.067654, 547.4416, 249.58177];400.28064
TheDescendants-45001.jpeg;[342.61688   47.471638 502.6131   273.17798 ];M;George_Clooney;M;770;5100;2630;3240;[342.61688, 47.471638, 502.6131, 273.17798];342.61688
TheDescendants-47251.jpeg;[275.99036  62.70282 420.67432 271.0848 ];M;George_Clooney;M;770;4480;2630;2620;[275.99036, 62.70282, 420.67432, 271.0848];275.99036
TheDescendants-48001.jpeg;[402.34955  33.02915 579.9699  289.74265];M;George_Clooney;M;680;5880;2910;3650;[402.34955, 33.02915, 579.9699, 289.74265];402.34955
TheDescendants-50501.jpeg;[347.88684  33.88381 556.4089  328.93213];M;George_Clooney;M;930;5380;3160;3150;[347.88684, 33.88381, 556.4089, 328.93213];347.88684
TheDescendants-51001.jpeg;[372.0884   52.47113 549.397   304.1001 ];M;George_Clooney;M;930;5630;3160;3400;[372.0884, 52.47113, 549.397, 304.1001];372.0884
TheDescendants-51251.jpeg;[382.76608  46.32154 561.0172  305.7607 ];M;George_Clooney;M;930;5880;3160;3650;[382.76608, 46.32154, 561.0172, 305.7607];382.76608
TheDescendants-56251.jpeg;[466.75653   43.581917 583.1022   202.78404 ];M;George_Clooney;M;670;5830;1960;4540;[466.75653, 43.581917, 583.1022, 202.78404];466.75653
TheDescendants-58501.jpeg;[496.86075   50.906708 583.7413   187.86868 ];F;Nick_Krause;M;800;3560;1420;2940;[496.86075, 50.906708, 583.7413, 187.86868];496.86075
TheDescendants-61001.jpeg;[609.85394  87.33955 727.1637  243.13307];F;Nick_Krause;M;980;2530;2530;980;[609.85394, 87.33955, 727.1637, 243.13307];609.85394
TheDescendants-63751.jpeg;[481.35376   13.794791 709.0255   329.69766 ];M;George_Clooney;M;520;7060;3200;4380;[481.35376, 13.794791, 709.0255, 329.69766];481.35376
TheDescendants-64251.jpeg;[586.0092  -37.70579 850.6345  323.32867];M;George_Clooney;M;230;8250;2900;5570;[586.0092, -37.70579, 850.6345, 323.32867];586.0092
TheDescendants-67001.jpeg;[359.12     82.85371 392.6303  128.01543];M;George_Clooney;M;900;3890;1260;3530;[359.12, 82.85371, 392.6303, 128.01543];359.12
TheDescendants-68001.jpeg;[670.1057   93.41603 724.199   173.98767];F;George_Clooney;M;560;4340;1460;3440;[670.1057, 93.41603, 724.199, 173.98767];670.1057
TheDescendants-68751.jpeg;[345.64563   49.987583 467.87415  229.5541  ];M;George_Clooney;M;810;4940;2360;3390;[345.64563, 49.987583, 467.87415, 229.5541];345.64563
TheDescendants-69501.jpeg;[480.83304   25.564299 633.85516  250.88702 ];M;George_Clooney;M;570;6340;2420;4480;[480.83304, 25.564299, 633.85516, 250.88702];480.83304
TheDescendants-70251.jpeg;[310.01266   27.44136  366.4425   106.244026];M;George_Clooney;M;300;3780;1050;3030;[310.01266, 27.44136, 366.4425, 106.244026];310.01266
TheDescendants-72251.jpeg;[485.193     37.359455 622.3056   264.2265  ];F;Shailene_Woodley;F;810;6140;2360;4590;[485.193, 37.359455, 622.3056, 264.2265];485.193
TheDescendants-76751.jpeg;[336.09088  52.18537 482.02493 255.60536];M;George_Clooney;M;980;4940;2530;3390;[336.09088, 52.18537, 482.02493, 255.60536];336.09088
TheDescendants-77001.jpeg;[237.29535   51.038963 363.52872  241.41284 ];M;George_Clooney;M;810;3390;2360;1840;[237.29535, 51.038963, 363.52872, 241.41284];237.29535
TheDescendants-81251.jpeg;[382.1389   54.81764 478.7804  196.67278];M;George_Clooney;M;920;4850;1990;3780;[382.1389, 54.81764, 478.7804, 196.67278];382.1389
TheDescendants-81751.jpeg;[387.13208   57.186302 469.6891   170.55873 ];M;George_Clooney;M;760;4740;1660;3840;[387.13208, 57.186302, 469.6891, 170.55873];387.13208
TheDescendants-82501.jpeg;[312.8305   67.18224 456.2312  253.95683];M;George_Clooney;M;980;4590;2530;3040;[312.8305, 67.18224, 456.2312, 253.95683];312.8305
TheDescendants-82751.jpeg;[507.7974    49.985695 605.27167  176.8338  ];F;Shailene_Woodley;F;680;6050;1750;4970;[507.7974, 49.985695, 605.27167, 176.8338];507.7974
TheDescendants-83751.jpeg;[618.559   246.09636 658.16266 312.8479 ];F;Shailene_Woodley;F;1300;5040;1820;4520;[618.559, 246.09636, 658.16266, 312.8479];618.559
TheDescendants-89001.jpeg;[581.5494   97.01629 670.9799  253.09264];F;George_Clooney;M;960;2850;1860;1950;[581.5494, 97.01629, 670.9799, 253.09264];581.5494
TheDescendants-92251.jpeg;[182.51958   52.039677 322.1068   235.87648 ];M;George_Clooney;M;640;3040;2190;1500;[182.51958, 52.039677, 322.1068, 235.87648];182.51958
TheDescendants-95251.jpeg;[233.06638  34.49296 431.0318  304.39618];M;George_Clooney;M;930;4640;3160;2410;[233.06638, 34.49296, 431.0318, 304.39618];233.06638
TheDescendants-95501.jpeg;[297.4405    55.168934 485.39145  312.78946 ];M;George_Clooney;M;1180;5100;3040;3240;[297.4405, 55.168934, 485.39145, 312.78946];297.4405
TheDescendants-96251.jpeg;[584.4299    53.364273 652.73596  152.68167 ];F;George_Clooney;M;800;3860;1550;3120;[584.4299, 53.364273, 652.73596, 152.68167];584.4299
TheDescendants-98751.jpeg;[273.1159    28.943235 384.54993  187.55614 ];F;Nick_Krause;M;300;4080;1840;2530;[273.1159, 28.943235, 384.54993, 187.55614];273.1159
TheDescendants-99251.jpeg;[333.62994   33.345783 444.7165   186.39883 ];M;Nick_Krause;M;530;4540;1820;3250;[333.62994, 33.345783, 444.7165, 186.39883];333.62994
TheDescendants-99751.jpeg;[360.34268   39.056828 469.065    190.49893 ];M;Nick_Krause;M;530;4830;1820;3540;[360.34268, 39.056828, 469.065, 190.49893];360.34268
TheGrandBudapestHotel-135751.jpeg;[641.2116   118.637314 727.1118   236.98152 ];F;Tony_Revolori;M;1280;4970;2350;3900;[641.2116, 118.637314, 727.1118, 236.98152];641.2116
TheGrandBudapestHotel-138751.jpeg;[451.072    107.138985 592.9415   331.97366 ];M;Fahrid_Murray_Abraham;M;1500;5970;3050;4420;[451.072, 107.138985, 592.9415, 331.97366];451.072
TheGrandBudapestHotel-139251.jpeg;[475.2305  180.59409 569.2926  331.7727 ];M;Fahrid_Murray_Abraham;M;1990;5690;3070;4620;[475.2305, 180.59409, 569.2926, 331.7727];475.2305
TheGrandBudapestHotel-139501.jpeg;[460.8557   110.674576 523.7194   220.73154 ];M;Fahrid_Murray_Abraham;M;1260;5340;2160;4440;[460.8557, 110.674576, 523.7194, 220.73154];460.8557
TheGrandBudapestHotel-40751.jpeg;[821.7533  178.93637 838.8354  201.56972];M;Adrien_Brody;M;1060;5240;1960;4340;[821.7533, 178.93637, 838.8354, 201.56972];821.7533
TheGrandBudapestHotel-42751.jpeg;[827.38434 340.62802 846.7595  367.1669 ];M;Adrien_Brody;M;810;5800;2360;4250;[827.38434, 340.62802, 846.7595, 367.1669];827.38434
TheGrandBudapestHotel-68751.jpeg;[395.61722   55.967163 624.8207   397.53177 ];M;Fahrid_Murray_Abraham;M;930;6370;3160;4140;[395.61722, 55.967163, 624.8207, 397.53177];395.61722
TheGrandBudapestHotel-74001.jpeg;[789.0083  207.0339  805.8173  228.15704];M;Adrien_Brody;M;1960;5270;2710;4530;[789.0083, 207.0339, 805.8173, 228.15704];789.0083
TheGrandBudapestHotel-74751.jpeg;[799.12866 197.41612 817.0485  220.85078];M;Adrien_Brody;M;1520;5570;2590;4500;[799.12866, 197.41612, 817.0485, 220.85078];799.12866
TheRip-112688.jpeg;[302.6009   83.56427 365.01077 164.92882];M;Steven_Yeun;M;880;3610;1630;2870;[302.6009, 83.56427, 365.01077, 164.92882];302.6009
TheRip-116775.jpeg;[201.99544  85.98837 301.8462  223.94063];M;Ben_Affleck;M;1040;3060;2110;1990;[201.99544, 85.98837, 301.8462, 223.94063];201.99544
TheRip-117068.jpeg;[202.26901  88.20867 298.1412  224.8913 ];M;Matt_Damon;M;1160;3060;2230;1990;[202.26901, 88.20867, 298.1412, 224.8913];202.26901
TheRip-18816.jpeg;[398.812   117.37541 466.77768 207.39447];F;Teyana_Taylor;F;1160;4740;2060;3840;[398.812, 117.37541, 466.77768, 207.39447];398.812
TheRip-28445.jpeg;[325.5178  136.44803 355.87598 179.17337];F;Sasha_Calle;F;1460;3570;1820;3210;[325.5178, 136.44803, 355.87598, 179.17337];325.5178
TheRip-28878.jpeg;[313.84134 117.58849 405.18356 236.16481];F;Sasha_Calle;F;1280;4020;2350;2940;[313.84134, 117.58849, 405.18356, 236.16481];313.84134
TheRip-29108.jpeg;[325.3645  119.19942 411.87115 233.6875 ];F;Sasha_Calle;F;1360;4040;2260;3150;[325.3645, 119.19942, 411.87115, 233.6875];325.3645
TheRip-58066.jpeg;[179.72319   94.415146 259.1095   199.28722 ];F;Sasha_Calle;F;1160;2650;2060;1750;[179.72319, 94.415146, 259.1095, 199.28722];179.72319
TheRip-6891.jpeg;[278.90057   84.763855 375.65884  213.9184  ];M;Steven_Yeun;M;920;3660;1990;2590;[278.90057, 84.763855, 375.65884, 213.9184];278.90057
TheSocialNetwork-103514.jpeg;[622.31024  64.33484 721.75507 203.41759];M;Andrew_Garfield;M;920;7240;1990;6170;[622.31024, 64.33484, 721.75507, 203.41759];622.31024
TheSocialNetwork-103642.jpeg;[622.1129   64.32155 721.6087  203.8043 ];M;Andrew_Garfield;M;920;7240;1990;6170;[622.1129, 64.32155, 721.6087, 203.8043];622.1129
TheSocialNetwork-108756.jpeg;[462.87064   44.492664 530.30084  131.73198 ];M;Jesse_Eisenberg;M;550;5360;1300;4610;[462.87064, 44.492664, 530.30084, 131.73198];462.87064
TheSocialNetwork-144253.jpeg;[483.05472  73.31548 574.1147  199.61017];M;Jesse_Eisenberg;M;800;5930;1870;4850;[483.05472, 73.31548, 574.1147, 199.61017];483.05472
TheSocialNetwork-149880.jpeg;[334.98846  70.21687 440.13287 212.50574];M;Jesse_Eisenberg;M;920;4380;1990;3300;[334.98846, 70.21687, 440.13287, 212.50574];334.98846
TheSocialNetwork-150455.jpeg;[364.82004  72.32902 467.3355  208.60469];M;Jesse_Eisenberg;M;920;4740;1990;3660;[364.82004, 72.32902, 467.3355, 208.60469];364.82004
TheSocialNetwork-152426.jpeg;[239.05597  60.06462 367.78745 233.37903];M;Jesse_Eisenberg;M;810;3900;2360;2360;[239.05597, 60.06462, 367.78745, 233.37903];239.05597
TheSocialNetwork-152943.jpeg;[228.66978   54.454582 357.92285  213.5794  ];M;Jesse_Eisenberg;M;670;3680;1960;2390;[228.66978, 54.454582, 357.92285, 213.5794];228.66978
TheSocialNetwork-153357.jpeg;[249.49939  53.19818 377.0428  204.03882];M;Jesse_Eisenberg;M;670;3820;1960;2530;[249.49939, 53.19818, 377.0428, 204.03882];249.49939
TheSocialNetwork-163995.jpeg;[337.63895   28.142199 522.7422   281.11    ];M;Jesse_Eisenberg;M;770;5100;2630;3240;[337.63895, 28.142199, 522.7422, 281.11];337.63895
TheSocialNetwork-28942.jpeg;[441.1476    56.183712 567.8918   227.17369 ];M;Jesse_Eisenberg;M;640;5620;2190;4080;[441.1476, 56.183712, 567.8918, 227.17369];441.1476
TheSocialNetwork-93860.jpeg;[599.3905  140.57321 664.2318  223.53127];M;Jesse_Eisenberg;M;1460;6680;2210;5940;[599.3905, 140.57321, 664.2318, 223.53127];599.3905
TheSocialNetwork-96238.jpeg;[655.73926  53.5641  745.6986  162.87744];M;Jesse_Eisenberg;M;560;2110;1630;1030;[655.73926, 53.5641, 745.6986, 162.87744];655.73926
TheSocialNetwork-96356.jpeg;[649.526     52.283333 736.68225  165.12724 ];M;Jesse_Eisenberg;M;760;1950;1660;1060;[649.526, 52.283333, 736.68225, 165.12724];649.526
TheTown-128501.jpeg;[422.77817 -32.8046  697.7608  331.40366];F;Rebecca_Hall;F;520;6760;3200;4090;[422.77817, -32.8046, 697.7608, 331.40366];422.77817
TheTown-134251.jpeg;[154.29633   20.500624 312.21146  215.55946 ];M;Jeremy_Renner;M;640;3220;2190;1670;[154.29633, 20.500624, 312.21146, 215.55946];154.29633
